dataset,tbx_sample_id,external_sample_id,dhash_distance,review_status,exclusion_applied
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0059_0.png,montgomery:MCUCXR_0059_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0080_0.png,montgomery:MCUCXR_0080_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0083_0.png,montgomery:MCUCXR_0083_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0084_0.png,montgomery:MCUCXR_0084_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0086_0.png,montgomery:MCUCXR_0086_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0101_0.png,montgomery:MCUCXR_0101_0,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0102_0.png,montgomery:MCUCXR_0102_0,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0117_1.png,montgomery:MCUCXR_0117_1,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0141_1.png,montgomery:MCUCXR_0141_1,3,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0166_1.png,montgomery:MCUCXR_0166_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0188_1.png,montgomery:MCUCXR_0188_1,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0194_1.png,montgomery:MCUCXR_0194_1,2,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0213_1.png,montgomery:MCUCXR_0213_1,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0253_1.png,montgomery:MCUCXR_0253_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0254_1.png,montgomery:MCUCXR_0254_1,2,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0255_1.png,montgomery:MCUCXR_0255_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0258_1.png,montgomery:MCUCXR_0258_1,3,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0282_1.png,montgomery:MCUCXR_0282_1,1,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0316_1.png,montgomery:MCUCXR_0316_1,2,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0331_1.png,montgomery:MCUCXR_0331_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0354_1.png,montgomery:MCUCXR_0354_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0362_1.png,montgomery:MCUCXR_0362_1,0,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0367_1.png,montgomery:MCUCXR_0367_1,2,pending_review,no
montgomery,tbx11k:extra/mc+shenzhen/val/MCUCXR_0390_1.png,montgomery:MCUCXR_0390_1,0,pending_review,no
montgomery,tbx11k:test/unknown_1026.png,montgomery:MCUCXR_0372_1,2,pending_review,no
montgomery,tbx11k:test/unknown_1048.png,montgomery:MCUCXR_0103_0,1,pending_review,no
montgomery,tbx11k:test/unknown_1144.png,montgomery:MCUCXR_0079_0,0,pending_review,no
montgomery,tbx11k:test/unknown_1148.png,montgomery:MCUCXR_0075_0,0,pending_review,no
montgomery,tbx11k:test/unknown_1161.png,montgomery:MCUCXR_0001_0,1,pending_review,no
montgomery,tbx11k:test/unknown_1206.png,montgomery:MCUCXR_0068_0,4,pending_review,no
montgomery,tbx11k:test/unknown_1209.png,montgomery:MCUCXR_0091_0,0,pending_review,no
montgomery,tbx11k:test/unknown_134.png,montgomery:MCUCXR_0045_0,0,pending_review,no
montgomery,tbx11k:test/unknown_1377.png,montgomery:MCUCXR_0170_1,2,pending_review,no
montgomery,tbx11k:test/unknown_1457.png,montgomery:MCUCXR_0223_1,1,pending_review,no
montgomery,tbx11k:test/unknown_1465.png,montgomery:MCUCXR_0089_0,2,pending_review,no
montgomery,tbx11k:test/unknown_1495.png,montgomery:MCUCXR_0046_0,0,pending_review,no
montgomery,tbx11k:test/unknown_1537.png,montgomery:MCUCXR_0002_0,1,pending_review,no
montgomery,tbx11k:test/unknown_1564.png,montgomery:MCUCXR_0049_0,1,pending_review,no
montgomery,tbx11k:test/unknown_1596.png,montgomery:MCUCXR_0031_0,0,pending_review,no
montgomery,tbx11k:test/unknown_16.png,montgomery:MCUCXR_0024_0,4,pending_review,no
montgomery,tbx11k:test/unknown_1612.png,montgomery:MCUCXR_0057_0,2,pending_review,no
montgomery,tbx11k:test/unknown_1652.png,montgomery:MCUCXR_0013_0,1,pending_review,no
montgomery,tbx11k:test/unknown_1736.png,montgomery:MCUCXR_0017_0,3,pending_review,no
montgomery,tbx11k:test/unknown_1743.png,montgomery:MCUCXR_0203_1,0,pending_review,no
montgomery,tbx11k:test/unknown_1770.png,montgomery:MCUCXR_0108_1,0,pending_review,no
montgomery,tbx11k:test/unknown_1801.png,montgomery:MCUCXR_0142_1,0,pending_review,no
montgomery,tbx11k:test/unknown_1843.png,montgomery:MCUCXR_0095_0,0,pending_review,no
montgomery,tbx11k:test/unknown_1858.png,montgomery:MCUCXR_0062_0,1,pending_review,no
montgomery,tbx11k:test/unknown_1900.png,montgomery:MCUCXR_0140_1,1,pending_review,no
montgomery,tbx11k:test/unknown_1924.png,montgomery:MCUCXR_0096_0,2,pending_review,no
montgomery,tbx11k:test/unknown_1930.png,montgomery:MCUCXR_0092_0,3,pending_review,no
montgomery,tbx11k:test/unknown_1937.png,montgomery:MCUCXR_0003_0,2,pending_review,no
montgomery,tbx11k:test/unknown_1942.png,montgomery:MCUCXR_0015_0,2,pending_review,no
montgomery,tbx11k:test/unknown_1978.png,montgomery:MCUCXR_0085_0,1,pending_review,no
montgomery,tbx11k:test/unknown_2011.png,montgomery:MCUCXR_0058_0,1,pending_review,no
montgomery,tbx11k:test/unknown_2059.png,montgomery:MCUCXR_0383_1,2,pending_review,no
montgomery,tbx11k:test/unknown_2107.png,montgomery:MCUCXR_0072_0,3,pending_review,no
montgomery,tbx11k:test/unknown_2387.png,montgomery:MCUCXR_0087_0,0,pending_review,no
montgomery,tbx11k:test/unknown_2389.png,montgomery:MCUCXR_0195_1,0,pending_review,no
montgomery,tbx11k:test/unknown_2466.png,montgomery:MCUCXR_0070_0,1,pending_review,no
montgomery,tbx11k:test/unknown_256.png,montgomery:MCUCXR_0100_0,2,pending_review,no
montgomery,tbx11k:test/unknown_2722.png,montgomery:MCUCXR_0082_0,0,pending_review,no
montgomery,tbx11k:test/unknown_2751.png,montgomery:MCUCXR_0182_1,2,pending_review,no
montgomery,tbx11k:test/unknown_2760.png,montgomery:MCUCXR_0052_0,2,pending_review,no
montgomery,tbx11k:test/unknown_2769.png,montgomery:MCUCXR_0144_1,1,pending_review,no
montgomery,tbx11k:test/unknown_2791.png,montgomery:MCUCXR_0309_1,0,pending_review,no
montgomery,tbx11k:test/unknown_2836.png,montgomery:MCUCXR_0008_0,2,pending_review,no
montgomery,tbx11k:test/unknown_2916.png,montgomery:MCUCXR_0150_1,4,pending_review,no
montgomery,tbx11k:test/unknown_2927.png,montgomery:MCUCXR_0060_0,0,pending_review,no
montgomery,tbx11k:test/unknown_2951.png,montgomery:MCUCXR_0094_0,6,pending_review,no
montgomery,tbx11k:test/unknown_306.png,montgomery:MCUCXR_0393_1,0,pending_review,no
montgomery,tbx11k:test/unknown_3118.png,montgomery:MCUCXR_0090_0,0,pending_review,no
montgomery,tbx11k:test/unknown_3142.png,montgomery:MCUCXR_0264_1,7,pending_review,no
montgomery,tbx11k:test/unknown_3159.png,montgomery:MCUCXR_0348_1,0,pending_review,no
montgomery,tbx11k:test/unknown_3181.png,montgomery:MCUCXR_0251_1,0,pending_review,no
montgomery,tbx11k:test/unknown_3215.png,montgomery:MCUCXR_0289_1,0,pending_review,no
montgomery,tbx11k:test/unknown_345.png,montgomery:MCUCXR_0218_1,1,pending_review,no
montgomery,tbx11k:test/unknown_349.png,montgomery:MCUCXR_0005_0,1,pending_review,no
montgomery,tbx11k:test/unknown_487.png,montgomery:MCUCXR_0334_1,0,pending_review,no
montgomery,tbx11k:test/unknown_51.png,montgomery:MCUCXR_0113_1,2,pending_review,no
montgomery,tbx11k:test/unknown_550.png,montgomery:MCUCXR_0313_1,3,pending_review,no
montgomery,tbx11k:test/unknown_640.png,montgomery:MCUCXR_0077_0,0,pending_review,no
montgomery,tbx11k:test/unknown_645.png,montgomery:MCUCXR_0228_1,0,pending_review,no
montgomery,tbx11k:test/unknown_734.png,montgomery:MCUCXR_0387_1,1,pending_review,no
montgomery,tbx11k:test/unknown_789.png,montgomery:MCUCXR_0301_1,1,pending_review,no
montgomery,tbx11k:test/unknown_908.png,montgomery:MCUCXR_0054_0,3,pending_review,no
montgomery,tbx11k:test/unknown_917.png,montgomery:MCUCXR_0126_1,1,pending_review,no
montgomery,tbx11k:test/unknown_94.png,montgomery:MCUCXR_0064_0,1,pending_review,no
montgomery,tbx11k:test/unknown_943.png,montgomery:MCUCXR_0266_1,3,pending_review,no
